OrderID,CustomerID,OrderVolume,ShipMode,Segment,Category,PaymentTerm,Discount,ExistingPurchaseOrder,FirstCustomerOrder,CashInDate
O-517,1022,206.4,Second Class,Corporate,Office Supplies,30,0,Yes,No,29-03-2011
O-519,1029,334.3,Second Class,Corporate,Furniture,45,0,Yes,No,19-03-2011
O-520,1023,435.99,Standard Class,Consumer,Furniture,45,0,Yes,No,09-03-2011
O-521,1000,333.9,Standard Class,Consumer,Furniture,30,5,Yes,No,05-03-2011
O-522,1023,191.03,Second Class,Consumer,Technology,45,0,Yes,No,11-03-2011
O-524,1030,44.1,First Class,Corporate,Office Supplies,14,5,Yes,No,05-03-2011
O-525,1000,95.04,Standard Class,Consumer,Office Supplies,14,3,No,No,07-03-2011
O-527,1022,43.92,Standard Class,Corporate,Office Supplies,30,5,Yes,No,26-03-2011
O-528,1000,18.18,Second Class,Consumer,Office Supplies,30,5,No,No,16-03-2011
O-529,1000,41.85,Second Class,Consumer,Technology,14,3,Yes,No,26-02-2011
O-530,1000,23.79,Standard Class,Consumer,Office Supplies,30,5,Yes,No,08-03-2011
O-531,1024,43.5,Second Class,Corporate,Office Supplies,14,3,Yes,No,14-03-2011
O-532,1023,20.14,Second Class,Consumer,Office Supplies,45,3,Yes,No,15-03-2011
O-533,1031,3.93,Standard Class,Consumer,Office Supplies,45,3,Yes,No,12-03-2011
O-535,1000,1.16,Second Class,Consumer,Office Supplies,14,0,Yes,No,05-03-2011
O-536,1029,1052.31,First Class,Corporate,Furniture,45,5,No,No,21-03-2011
O-537,1003,583.92,First Class,Corporate,Technology,45,5,No,No,27-03-2011
O-538,1029,380.88,First Class,Corporate,Office Supplies,30,5,Yes,No,13-03-2011
O-540,1029,838.59,Standard Class,Corporate,Technology,45,5,Yes,No,15-03-2011
O-542,1024,468.12,First Class,Corporate,Technology,45,5,Yes,No,23-03-2011
O-544,1007,86.27,First Class,Corporate,Technology,45,0,No,No,01-04-2011
O-546,1026,90.63,Second Class,Corporate,Office Supplies,30,5,Yes,No,27-03-2011
O-547,1020,78.3,Standard Class,Consumer,Office Supplies,30,5,Yes,No,23-02-2011
O-548,1024,113.4,Standard Class,Corporate,Office Supplies,30,0,Yes,No,25-03-2011
O-550,1007,13.19,First Class,Corporate,Office Supplies,45,5,Yes,No,23-03-2011
O-551,1004,10.56,Standard Class,Consumer,Office Supplies,45,3,Yes,No,01-03-2011
O-552,1015,2571.12,Standard Class,Consumer,Technology,30,3,Yes,No,08-03-2011
O-553,1015,1917.24,Standard Class,Consumer,Furniture,30,0,Yes,No,12-03-2011
O-554,1020,549.93,Standard Class,Consumer,Technology,45,3,Yes,No,07-03-2011
O-555,1026,587.41,Second Class,Corporate,Technology,14,0,Yes,No,12-03-2011
O-558,1020,88.83,Standard Class,Consumer,Technology,30,5,Yes,No,17-02-2011
O-560,1012,84.67,Standard Class,Corporate,Office Supplies,30,3,Yes,No,05-04-2011
O-561,1020,45.98,Standard Class,Consumer,Office Supplies,30,5,Yes,No,27-02-2011
O-562,1020,44.13,Standard Class,Consumer,Technology,14,5,Yes,No,09-02-2011
O-563,1025,81.98,Standard Class,Corporate,Technology,30,5,Yes,No,08-03-2011
O-564,1008,121.92,Standard Class,Consumer,Office Supplies,30,0,Yes,No,13-03-2011
O-565,1015,62.1,Standard Class,Consumer,Office Supplies,30,0,Yes,No,17-03-2011
O-566,1015,105.66,Standard Class,Consumer,Office Supplies,30,3,No,No,22-03-2011
O-567,1007,37.8,Second Class,Corporate,Office Supplies,30,0,Yes,No,19-03-2011
O-568,1025,30.46,Standard Class,Corporate,Office Supplies,30,5,Yes,No,29-03-2011
O-570,1025,9.58,Standard Class,Corporate,Office Supplies,14,5,Yes,No,24-03-2011
O-571,1015,440.88,First Class,Consumer,Technology,30,5,Yes,No,07-03-2011
O-573,1008,883.8,First Class,Consumer,Office Supplies,30,0,Yes,No,15-03-2011
O-574,1020,266.5,Second Class,Consumer,Furniture,30,3,Yes,No,01-03-2011
O-575,1031,83.84,Second Class,Consumer,Office Supplies,45,0,Yes,No,14-03-2011
O-576,1020,56.88,Second Class,Consumer,Office Supplies,45,0,Yes,No,18-03-2011
O-577,1020,116.04,Second Class,Consumer,Office Supplies,45,5,Yes,No,07-03-2011
O-579,1031,13.27,Second Class,Consumer,Office Supplies,45,3,Yes,No,16-03-2011
O-580,1020,21.06,Standard Class,Consumer,Office Supplies,30,3,Yes,No,03-03-2011
O-581,1015,34.02,Standard Class,Consumer,Furniture,30,5,Yes,No,05-03-2011
O-583,1005,12.35,Standard Class,Corporate,Office Supplies,14,3,Yes,No,07-03-2011
O-585,1003,30.24,Standard Class,Corporate,Office Supplies,45,3,Yes,No,25-03-2011
O-586,1030,27.36,Standard Class,Corporate,Office Supplies,30,5,Yes,No,22-03-2011
O-587,1024,29.82,Standard Class,Corporate,Office Supplies,30,5,Yes,No,27-03-2011
O-589,1028,133.35,Same Day,Consumer,Office Supplies,30,0,Yes,No,15-03-2011
O-591,1021,115.44,Second Class,Corporate,Technology,14,5,Yes,No,12-03-2011
O-593,1005,17.25,Second Class,Corporate,Office Supplies,30,3,Yes,No,25-03-2011
O-595,1005,82.9,Standard Class,Corporate,Office Supplies,45,5,Yes,No,31-03-2011
O-596,1021,52.86,Second Class,Corporate,Furniture,14,5,Yes,No,13-03-2011
O-599,1026,214.61,Same Day,Corporate,Office Supplies,45,5,No,No,20-04-2011
O-600,1019,144.95,First Class,Corporate,Technology,30,0,Yes,No,07-03-2011
O-601,1016,161.61,First Class,Corporate,Technology,30,5,Yes,No,07-03-2011
O-602,1007,26.32,Same Day,Corporate,Office Supplies,14,0,Yes,No,24-03-2011
O-603,1004,180.96,Standard Class,Consumer,Technology,14,5,Yes,No,15-02-2011
O-604,1005,15,First Class,Corporate,Office Supplies,30,5,Yes,No,15-03-2011
O-606,1011,14.56,First Class,Corporate,Furniture,45,5,No,No,03-04-2011
O-607,1000,9.06,Standard Class,Consumer,Office Supplies,30,3,Yes,No,23-03-2011
O-609,1013,618.56,Second Class,Consumer,Furniture,30,5,Yes,No,17-03-2011
O-610,1010,422.82,Second Class,Consumer,Office Supplies,45,0,Yes,No,30-03-2011
O-611,1005,64.96,Second Class,Corporate,Office Supplies,30,5,Yes,No,15-03-2011
O-612,1020,207.82,Standard Class,Consumer,Technology,30,5,Yes,No,24-02-2011
O-613,1028,111.84,Standard Class,Consumer,Office Supplies,45,5,No,No,29-03-2011
O-614,1020,50.28,Standard Class,Consumer,Office Supplies,45,3,Yes,No,12-03-2011
O-616,1015,185.04,Second Class,Consumer,Office Supplies,30,0,Yes,No,29-03-2011
O-617,1030,159.75,Standard Class,Corporate,Office Supplies,45,3,Yes,No,03-04-2011
O-618,1027,59.4,Standard Class,Consumer,Furniture,30,0,Yes,No,10-03-2011
O-619,1015,285.12,Standard Class,Consumer,Technology,30,0,Yes,No,11-03-2011
O-621,1027,19.58,Standard Class,Consumer,Office Supplies,30,0,Yes,No,21-03-2011
O-622,1027,8.03,Standard Class,Consumer,Furniture,30,0,Yes,No,14-03-2011
O-623,1015,304.71,First Class,Consumer,Furniture,30,3,Yes,No,20-03-2011
O-624,1010,513.29,Standard Class,Consumer,Technology,30,0,Yes,No,24-03-2011
O-626,1007,268.81,Standard Class,Corporate,Furniture,45,5,Yes,No,30-03-2011
O-627,1007,266.83,Standard Class,Corporate,Furniture,14,5,Yes,No,07-03-2011
O-628,1008,278.16,Standard Class,Consumer,Office Supplies,30,0,Yes,No,22-03-2011
O-629,1006,137.88,Second Class,Consumer,Technology,14,5,No,No,06-03-2011
O-630,1026,91.13,Standard Class,Corporate,Office Supplies,14,0,Yes,No,31-03-2011
O-631,1011,115.36,Standard Class,Corporate,Technology,45,3,Yes,No,26-03-2011
O-632,1029,136.57,Standard Class,Corporate,Furniture,45,5,No,No,27-03-2011
O-633,1006,48.96,Second Class,Consumer,Office Supplies,30,0,Yes,No,22-03-2011
O-634,1008,66.96,Standard Class,Consumer,Office Supplies,14,3,No,No,11-03-2011
O-635,1007,54.78,Standard Class,Corporate,Office Supplies,45,5,Yes,No,05-04-2011
O-636,1020,109.62,Standard Class,Consumer,Office Supplies,30,5,Yes,No,07-03-2011
O-637,1023,49.5,Standard Class,Consumer,Office Supplies,30,0,Yes,No,23-03-2011
O-638,1024,58.17,Standard Class,Corporate,Furniture,45,5,Yes,No,07-04-2011
O-642,1000,331.02,Standard Class,Consumer,Furniture,30,5,Yes,No,19-03-2011
O-644,1026,780.3,Standard Class,Corporate,Furniture,45,5,Yes,No,03-04-2011
O-646,1025,132.8,Standard Class,Corporate,Office Supplies,45,0,Yes,No,14-04-2011
O-647,1007,367.56,Standard Class,Corporate,Furniture,45,0,Yes,No,05-04-2011
O-648,1000,48,First Class,Consumer,Office Supplies,14,5,Yes,No,08-03-2011
O-649,1018,197.49,Standard Class,Corporate,Office Supplies,45,5,No,No,12-04-2011
O-650,1025,87.22,Standard Class,Corporate,Office Supplies,30,3,Yes,No,05-04-2011
O-651,1015,252.04,Standard Class,Consumer,Technology,14,5,Yes,No,11-03-2011
O-653,1000,57.39,First Class,Consumer,Office Supplies,30,5,Yes,No,24-03-2011
O-655,1025,41.12,Standard Class,Corporate,Office Supplies,45,0,Yes,No,01-04-2011
O-656,1018,67.44,Standard Class,Corporate,Office Supplies,45,5,Yes,No,26-03-2011
O-657,1025,66.48,Standard Class,Corporate,Office Supplies,45,0,Yes,No,12-04-2011
O-658,1007,92.64,Standard Class,Corporate,Office Supplies,14,3,Yes,No,25-03-2011
O-659,1003,84.78,Standard Class,Corporate,Office Supplies,14,5,Yes,No,13-03-2011
O-662,1030,59.62,Standard Class,Corporate,Office Supplies,30,3,Yes,No,27-03-2011
O-663,1018,53.4,Standard Class,Corporate,Office Supplies,30,5,Yes,No,25-03-2011
O-664,1013,50.26,Standard Class,Consumer,Office Supplies,14,5,No,No,21-03-2011
O-665,1026,47.88,Standard Class,Corporate,Office Supplies,14,5,Yes,No,19-03-2011
O-666,1030,18.93,Standard Class,Corporate,Office Supplies,14,5,Yes,No,14-03-2011
O-667,1014,30.3,Standard Class,Corporate,Office Supplies,45,3,Yes,No,29-03-2011
O-668,1014,14.28,Standard Class,Corporate,Office Supplies,45,5,No,No,14-04-2011
O-669,1018,13.11,Standard Class,Corporate,Office Supplies,30,0,Yes,No,02-04-2011
O-671,1000,717.84,Second Class,Consumer,Technology,14,3,No,No,13-03-2011
O-672,1026,821.52,Standard Class,Corporate,Furniture,30,5,Yes,No,20-03-2011
O-674,1022,444.96,Standard Class,Corporate,Technology,45,3,Yes,No,03-04-2011
O-676,1023,115.2,Second Class,Consumer,Office Supplies,45,5,No,No,29-03-2011
O-677,1024,201.48,Standard Class,Corporate,Furniture,45,3,Yes,No,05-04-2011
O-678,1024,202.78,Standard Class,Corporate,Furniture,14,0,Yes,No,24-03-2011
O-680,1021,66.85,Standard Class,Corporate,Office Supplies,30,5,Yes,No,02-04-2011
O-683,1029,21.78,Standard Class,Corporate,Office Supplies,14,5,Yes,No,21-03-2011
O-684,1026,19.14,Standard Class,Corporate,Office Supplies,14,3,Yes,No,02-04-2011
O-686,1022,12.08,Standard Class,Corporate,Furniture,30,0,Yes,No,08-04-2011
O-687,1024,25.73,Standard Class,Corporate,Office Supplies,14,0,Yes,No,28-03-2011
O-689,1021,2784.6,First Class,Corporate,Office Supplies,45,5,Yes,No,04-04-2011
O-690,1014,1279.32,Second Class,Corporate,Technology,45,5,Yes,No,24-03-2011
O-691,1004,1256.22,Standard Class,Consumer,Furniture,45,5,Yes,No,08-03-2011
O-692,1014,465,Second Class,Corporate,Furniture,30,3,Yes,No,13-03-2011
O-693,1014,297.48,Second Class,Corporate,Technology,14,5,Yes,No,01-03-2011
O-694,1004,234.45,Standard Class,Consumer,Technology,30,5,Yes,No,22-02-2011
O-695,1004,332.94,Second Class,Consumer,Furniture,45,5,Yes,No,06-03-2011
O-696,1007,123.9,Standard Class,Corporate,Office Supplies,45,3,Yes,No,12-04-2011
O-697,1004,60.89,Second Class,Consumer,Furniture,45,3,No,No,26-03-2011
O-698,1031,64.96,Second Class,Consumer,Office Supplies,45,0,Yes,No,28-03-2011
O-699,1024,57.69,Second Class,Corporate,Office Supplies,30,3,Yes,No,01-04-2011
O-700,1029,73.05,Second Class,Corporate,Technology,45,3,Yes,No,03-04-2011
O-701,1031,51.9,Second Class,Consumer,Office Supplies,14,0,Yes,No,06-03-2011
O-704,1004,9.64,Second Class,Consumer,Office Supplies,14,5,No,No,26-02-2011
O-705,1024,607.32,Standard Class,Corporate,Technology,30,5,No,No,25-03-2011
O-706,1029,406.44,Standard Class,Corporate,Office Supplies,14,0,Yes,No,30-03-2011
O-707,1000,237.6,Standard Class,Consumer,Office Supplies,30,0,Yes,No,27-03-2011
O-709,1000,77.1,Second Class,Consumer,Office Supplies,30,5,Yes,No,25-03-2011
O-710,1008,146.61,Standard Class,Consumer,Furniture,30,0,Yes,No,16-03-2011
O-711,1024,156,Standard Class,Corporate,Office Supplies,14,0,No,No,08-04-2011
O-712,1024,26.76,Standard Class,Corporate,Office Supplies,14,0,Yes,No,05-04-2011
O-713,1023,15.66,Second Class,Consumer,Office Supplies,30,0,Yes,No,26-03-2011
O-715,1008,1743.96,Standard Class,Consumer,Furniture,30,5,Yes,No,09-03-2011
O-717,1026,283.61,Second Class,Corporate,Technology,45,5,Yes,No,12-04-2011
O-718,1012,191.6,Standard Class,Corporate,Technology,14,5,Yes,No,19-03-2011
O-719,1005,238.62,Standard Class,Corporate,Office Supplies,45,5,Yes,No,11-04-2011
O-721,1025,76.92,Standard Class,Corporate,Office Supplies,30,5,Yes,No,09-04-2011
O-722,1024,70.2,First Class,Corporate,Office Supplies,14,3,Yes,No,02-04-2011
O-723,1012,81.6,Standard Class,Corporate,Office Supplies,14,5,Yes,No,24-03-2011
O-724,1025,77.28,Standard Class,Corporate,Technology,30,5,Yes,No,29-03-2011
O-726,1016,81.96,Standard Class,Corporate,Office Supplies,45,0,Yes,No,05-04-2011
O-728,1028,26.43,Second Class,Consumer,Office Supplies,30,0,Yes,No,01-04-2011
O-729,1023,8.18,First Class,Consumer,Office Supplies,45,5,Yes,No,26-03-2011
O-732,1024,13.83,Standard Class,Corporate,Office Supplies,30,0,Yes,No,10-04-2011
O-733,1028,9.23,Second Class,Consumer,Office Supplies,30,3,Yes,No,23-03-2011
O-734,1000,5.68,First Class,Consumer,Office Supplies,14,5,Yes,No,22-03-2011
O-735,1028,874.68,Standard Class,Consumer,Furniture,30,0,Yes,No,19-03-2011
O-736,1025,517.08,Standard Class,Corporate,Technology,30,5,No,No,03-04-2011
O-738,1008,257.85,First Class,Consumer,Technology,30,5,Yes,No,07-03-2011
O-739,1020,272.67,Standard Class,Consumer,Furniture,45,5,Yes,No,14-03-2011
O-740,1000,209.16,Standard Class,Consumer,Technology,30,5,Yes,No,19-03-2011
O-741,1023,134.61,Standard Class,Consumer,Office Supplies,14,5,No,No,19-03-2011
O-742,1012,239.3,Standard Class,Corporate,Office Supplies,45,3,Yes,No,22-04-2011
O-743,1023,158.22,Standard Class,Consumer,Office Supplies,30,3,No,No,28-03-2011
O-744,1023,132.84,Standard Class,Consumer,Office Supplies,45,5,No,No,01-04-2011
O-745,1023,99.48,Standard Class,Consumer,Office Supplies,14,0,Yes,No,15-03-2011
O-746,1025,294.01,Standard Class,Corporate,Technology,30,3,Yes,No,29-03-2011
O-747,1002,37.2,First Class,Corporate,Office Supplies,45,5,Yes,No,08-04-2011
O-748,1002,96.99,First Class,Corporate,Office Supplies,45,5,Yes,No,05-04-2011
O-749,1023,95.16,Standard Class,Consumer,Office Supplies,45,5,Yes,No,30-03-2011
O-750,1026,104.88,Standard Class,Corporate,Technology,14,0,Yes,No,27-03-2011
O-751,1000,55.14,Standard Class,Consumer,Furniture,45,0,Yes,No,01-04-2011
O-753,1017,29.73,First Class,Corporate,Office Supplies,14,5,Yes,No,17-03-2011
O-754,1003,61.56,Standard Class,Corporate,Office Supplies,30,5,Yes,No,04-04-2011
O-756,1027,27.09,Standard Class,Consumer,Office Supplies,45,3,Yes,No,11-04-2011
O-758,1003,38.28,Standard Class,Corporate,Office Supplies,45,0,Yes,No,15-04-2011
O-759,1004,16.18,Second Class,Consumer,Office Supplies,14,3,Yes,No,13-03-2011
O-761,1025,10.72,Standard Class,Corporate,Office Supplies,14,5,Yes,No,01-04-2011
O-762,1029,825.12,Second Class,Corporate,Technology,45,3,Yes,No,07-04-2011
O-763,1015,921.38,Standard Class,Consumer,Technology,45,5,Yes,No,21-03-2011
O-764,1015,1235.29,Standard Class,Consumer,Technology,14,3,Yes,No,07-03-2011
O-767,1015,173.35,Same Day,Consumer,Office Supplies,14,0,Yes,No,29-03-2011
O-768,1024,479.9,Standard Class,Corporate,Technology,14,5,Yes,No,22-03-2011
O-769,1029,476.36,Standard Class,Corporate,Furniture,45,5,Yes,No,07-04-2011
O-770,1008,136.94,Standard Class,Consumer,Technology,45,0,Yes,No,04-04-2011
O-772,1008,118.35,Second Class,Consumer,Office Supplies,45,3,Yes,No,05-04-2011
O-774,1030,127.26,Standard Class,Corporate,Furniture,14,0,Yes,No,15-03-2011
O-775,1024,150.03,Standard Class,Corporate,Furniture,14,3,Yes,No,28-03-2011
O-777,1024,39.87,Standard Class,Corporate,Office Supplies,14,3,Yes,No,27-03-2011
O-778,1024,13.99,Second Class,Corporate,Office Supplies,45,0,Yes,No,23-04-2011
O-779,1029,123.45,Standard Class,Corporate,Furniture,30,5,Yes,No,27-03-2011
O-780,1012,309.36,Standard Class,Corporate,Technology,14,5,Yes,No,24-03-2011
O-784,1025,28.52,Standard Class,Corporate,Office Supplies,30,5,Yes,No,16-04-2011
O-785,1020,55.2,Second Class,Consumer,Office Supplies,45,5,Yes,No,31-03-2011
O-786,1031,7.96,Standard Class,Consumer,Office Supplies,30,5,Yes,No,11-03-2011
O-788,1031,1.08,Standard Class,Consumer,Office Supplies,45,5,Yes,No,20-03-2011
O-789,1008,179.46,Second Class,Consumer,Furniture,30,5,Yes,No,15-03-2011
O-791,1015,300.42,Standard Class,Consumer,Furniture,30,3,Yes,No,25-03-2011
O-792,1027,49.32,Same Day,Consumer,Office Supplies,45,3,Yes,No,15-04-2011
O-793,1020,23.64,Standard Class,Consumer,Office Supplies,30,5,Yes,No,15-03-2011
O-794,1010,501.48,Same Day,Consumer,Technology,14,3,Yes,No,28-03-2011
O-795,1013,612.48,Same Day,Consumer,Technology,30,5,No,No,30-03-2011
O-796,1015,81.54,Standard Class,Consumer,Office Supplies,14,5,Yes,No,18-03-2011
O-797,1014,24.67,Second Class,Corporate,Office Supplies,14,5,Yes,No,30-03-2011
O-799,1013,67.86,Same Day,Consumer,Office Supplies,30,5,No,No,11-04-2011
O-800,1020,9.78,Second Class,Consumer,Office Supplies,30,5,Yes,No,13-03-2011
O-801,1014,5.95,Second Class,Corporate,Office Supplies,14,5,Yes,No,30-03-2011
O-802,1023,613.26,Same Day,Consumer,Technology,45,5,No,No,04-04-2011
O-803,1014,654.24,First Class,Corporate,Technology,30,5,Yes,No,21-03-2011
O-806,1008,805.71,Standard Class,Consumer,Office Supplies,45,5,Yes,No,05-04-2011
O-807,1014,490.14,First Class,Corporate,Technology,14,3,Yes,No,13-03-2011
O-809,1000,339.3,Same Day,Consumer,Office Supplies,14,5,Yes,No,23-03-2011
O-810,1000,53.52,Same Day,Consumer,Office Supplies,14,5,Yes,No,22-03-2011
O-811,1024,94.99,First Class,Corporate,Office Supplies,45,5,Yes,No,19-04-2011
O-812,1008,183.95,Standard Class,Consumer,Technology,30,0,Yes,No,21-03-2011
O-813,1018,62.16,First Class,Corporate,Office Supplies,14,3,Yes,No,26-03-2011
O-814,1014,26.64,First Class,Corporate,Office Supplies,45,5,Yes,No,16-04-2011
O-815,1004,19.44,First Class,Consumer,Office Supplies,30,0,Yes,No,18-03-2011
O-816,1031,54.21,Standard Class,Consumer,Office Supplies,14,3,No,No,18-03-2011
O-817,1014,15.96,First Class,Corporate,Office Supplies,14,0,Yes,No,28-03-2011
O-819,1008,35.96,Standard Class,Consumer,Office Supplies,45,5,Yes,No,06-04-2011
O-821,1028,21.18,Standard Class,Consumer,Office Supplies,30,3,Yes,No,31-03-2011
O-824,1014,9.27,First Class,Corporate,Office Supplies,30,5,Yes,No,29-03-2011
O-825,1004,12.62,Standard Class,Consumer,Office Supplies,14,3,Yes,No,13-03-2011
O-826,1024,1526.52,First Class,Corporate,Technology,30,5,Yes,No,30-03-2011
O-827,1029,2065.5,First Class,Corporate,Furniture,14,5,No,No,24-03-2011
O-828,1028,476.98,Standard Class,Consumer,Technology,30,5,Yes,No,22-03-2011
O-830,1013,157.84,First Class,Consumer,Furniture,30,0,No,No,20-04-2011
O-831,1008,160.22,Second Class,Consumer,Furniture,45,5,Yes,No,03-04-2011
O-832,1028,102.78,Standard Class,Consumer,Furniture,45,5,Yes,No,03-04-2011
O-833,1028,163.62,Standard Class,Consumer,Office Supplies,30,3,Yes,No,01-04-2011
O-834,1008,97.83,Second Class,Consumer,Technology,45,0,No,No,04-04-2011
O-837,1024,207.18,Standard Class,Corporate,Technology,45,5,Yes,No,07-04-2011
O-838,1029,16.62,First Class,Corporate,Office Supplies,45,5,Yes,No,08-04-2011
O-839,1020,41.04,Standard Class,Consumer,Office Supplies,14,3,Yes,No,18-03-2011
O-841,1022,37.86,Standard Class,Corporate,Office Supplies,30,3,Yes,No,19-04-2011
O-842,1020,29.66,Standard Class,Consumer,Technology,30,5,Yes,No,12-03-2011
O-843,1020,29.09,Standard Class,Consumer,Office Supplies,30,0,Yes,No,22-03-2011
O-844,1008,44.73,Second Class,Consumer,Office Supplies,30,5,Yes,No,30-03-2011
O-845,1004,8.85,Standard Class,Consumer,Office Supplies,30,5,Yes,No,25-03-2011
O-846,1014,3.71,Standard Class,Corporate,Office Supplies,30,3,Yes,No,03-04-2011
O-847,1018,402.72,Second Class,Corporate,Office Supplies,14,3,Yes,No,29-03-2011
O-849,1018,489.81,Standard Class,Corporate,Furniture,14,3,Yes,No,24-03-2011
O-853,1021,36.91,First Class,Corporate,Technology,14,0,No,No,15-04-2011
O-854,1014,57.87,Standard Class,Corporate,Office Supplies,30,5,No,No,08-04-2011
O-855,1016,62.31,Standard Class,Corporate,Technology,30,0,Yes,No,28-03-2011
O-856,1018,47.1,Second Class,Corporate,Office Supplies,14,5,Yes,No,03-04-2011
O-857,1022,8.88,Second Class,Corporate,Office Supplies,30,5,Yes,No,21-04-2011
O-858,1019,20.32,Standard Class,Corporate,Furniture,45,5,Yes,No,02-04-2011
O-859,1022,6.66,Second Class,Corporate,Office Supplies,45,3,No,No,29-04-2011
O-860,1018,10.8,Standard Class,Corporate,Office Supplies,14,3,Yes,No,01-04-2011
O-861,1022,4.03,First Class,Corporate,Office Supplies,14,3,Yes,No,10-04-2011
O-862,1003,2076,Standard Class,Corporate,Furniture,30,3,Yes,No,31-03-2011
O-863,1025,988.32,Second Class,Corporate,Technology,14,3,Yes,No,29-03-2011
O-864,1025,685.44,Second Class,Corporate,Furniture,14,5,Yes,No,28-03-2011
