Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C2663,8,21,28,9,0.14,14,45,Female,North
C3995,3,11,22,3,0.14,14,51,Female,South
C3654,1,7,17,1,0.14,14,57,Male,West
C7218,1,7,40,1,0.14,14,64,Female,South
C8657,13,31,21,15,0.14,14,46,Male,South
C1322,9,23,21,10,0.14,14,61,Female,West
C5932,10,25,34,11,0.14,14,67,Male,North
C2306,12,29,30,14,0.14,14,66,Female,South
C6475,11,27,17,13,0.14,14,48,Female,South
C4696,10,25,12,11,0.14,14,66,Male,North
C8358,10,25,25,11,0.14,14,50,Male,North
C8838,11,27,21,13,0.14,14,56,Male,West
C8659,15,35,25,17,0.14,14,62,Female,East
C9687,13,31,26,15,0.14,14,45,Female,West
C9880,9,23,37,10,0.15,15,64,Female,North
C10425,14,33,17,16,0.15,15,45,Female,South
C6495,9,23,20,10,0.15,15,69,Male,South
C7321,6,17,35,7,0.15,15,59,Female,South
C6697,2,9,24,2,0.15,15,69,Female,West
C7397,10,25,29,12,0.15,15,56,Female,West
C9757,13,31,23,15,0.15,15,60,Male,North
C4601,13,31,22,15,0.15,15,51,Male,South
C8911,7,19,30,8,0.15,15,59,Male,North
C3234,13,31,19,15,0.15,15,64,Female,North
C4178,15,35,15,17,0.15,15,63,Female,West
C2009,3,11,22,3,0.15,15,56,Male,South
C4477,12,29,39,14,0.15,15,45,Male,South
C9997,15,35,27,17,0.15,15,51,Female,West
C10973,11,27,15,13,0.15,15,68,Female,South
C1909,5,15,23,6,0.15,15,59,Male,North
C2463,2,9,26,2,0.15,15,50,Male,East
C5400,4,13,18,5,0.15,15,47,Female,West
C9992,12,29,28,14,0.15,15,48,Female,South
C7802,1,7,37,1,0.15,15,65,Female,West
C3337,4,13,17,5,0.15,15,69,Female,North
C5052,4,13,22,5,0.15,15,50,Female,North
C7712,3,11,14,3,0.15,15,68,Male,East
C9329,2,9,29,2,0.15,15,56,Female,East
C4553,9,23,27,10,0.15,15,51,Female,West
C9898,5,15,19,6,0.15,15,69,Male,North
C9911,15,35,20,17,0.15,15,63,Male,West
C5760,8,21,21,9,0.15,15,69,Female,North
C7521,12,29,19,14,0.15,15,64,Male,South
C10205,5,15,33,6,0.15,15,58,Female,West
C9311,11,27,21,13,0.15,15,55,Male,North
C6551,4,13,26,5,0.15,15,69,Male,South
C9381,5,15,24,6,0.15,15,67,Female,South
C7384,4,13,19,5,0.15,15,62,Female,West
C1378,3,11,24,3,0.15,15,55,Male,South
C7694,9,23,23,10,0.15,15,45,Male,East
C10364,3,11,32,3,0.15,15,52,Female,West
C4521,11,27,27,13,0.15,15,62,Male,South
C2857,13,31,11,15,0.15,15,61,Male,North
C3980,1,7,17,1,0.15,15,52,Male,North
C1336,10,25,18,12,0.15,15,51,Male,North
C9000,9,23,22,10,0.15,15,61,Male,West
C1584,12,29,15,14,0.15,15,47,Female,South
C2258,5,15,15,6,0.15,15,54,Female,East
C7409,8,21,23,9,0.15,15,68,Female,East
C2627,5,15,20,6,0.15,15,46,Female,East
C1422,15,35,22,17,0.15,15,70,Male,West
C10148,6,17,20,7,0.15,15,45,Male,West
C1542,15,35,15,17,0.15,15,60,Female,West
C10288,3,11,23,3,0.15,15,51,Male,North
C1201,14,33,17,16,0.15,15,66,Female,North
C2420,11,27,35,13,0.15,15,45,Female,South
C10108,10,25,25,12,0.15,15,65,Female,West
C3899,12,29,33,14,0.15,15,60,Male,South
C3630,12,29,30,14,0.15,15,59,Female,North
C10819,7,19,26,8,0.15,15,57,Female,West
C3313,12,29,17,14,0.15,15,69,Female,North
C3355,9,23,21,10,0.15,15,66,Female,West
C3568,15,35,29,17,0.15,15,59,Female,East
C5735,1,7,23,1,0.15,15,62,Female,West
C7281,6,17,23,7,0.15,15,55,Female,North
C8876,4,13,22,5,0.15,15,54,Female,West
C6097,10,25,16,12,0.15,15,61,Female,South
C10468,5,15,19,6,0.15,15,59,Female,West
C4840,1,7,20,1,0.15,15,70,Male,North
C6694,12,29,27,14,0.15,15,47,Male,East
C2196,7,19,38,8,0.15,15,53,Male,West
C2545,2,9,18,2,0.15,15,65,Female,North
C7177,4,13,21,5,0.15,15,61,Male,East
C8601,15,35,23,17,0.15,15,61,Male,East
C1998,11,27,33,13,0.15,15,65,Male,West
C5843,14,33,22,16,0.15,15,53,Female,North
C2839,10,25,24,12,0.15,15,66,Female,South
C8221,9,23,27,10,0.15,15,63,Female,East
C2443,7,19,26,8,0.15,15,56,Female,West
C7939,10,25,14,12,0.15,15,53,Male,South
C2209,15,35,20,17,0.15,15,67,Male,South
C4724,1,7,22,1,0.15,15,51,Male,North
C7911,11,27,25,13,0.15,15,59,Female,North
C1577,13,31,17,15,0.15,15,59,Male,South
C2578,9,23,14,10,0.15,15,49,Male,South
C2733,4,13,22,5,0.15,15,65,Male,West
C10806,6,17,17,7,0.15,15,69,Female,South
C2218,9,23,21,10,0.15,15,57,Female,South
C3675,3,11,32,3,0.15,15,49,Male,West
C1574,12,29,19,14,0.15,15,55,Female,East
C7957,11,27,33,13,0.15,15,63,Female,East
C7673,8,21,13,9,0.15,15,51,Male,West
C8046,10,25,26,12,0.15,15,49,Female,South
C6060,1,7,12,1,0.15,15,59,Male,West
C7806,8,21,19,9,0.15,15,48,Female,North
C2108,2,9,23,2,0.15,15,67,Female,East
C2670,2,9,17,2,0.15,15,66,Male,West
C4172,12,29,18,14,0.15,15,65,Female,North
C5429,4,13,26,5,0.15,15,50,Male,North
C2752,7,19,14,8,0.15,15,65,Female,South
C4910,12,29,16,14,0.15,15,64,Male,East
C6078,3,11,23,3,0.15,15,45,Female,East
C3703,8,21,17,9,0.15,15,47,Female,West
C9295,1,7,24,1,0.15,15,49,Male,West
C5233,1,7,36,1,0.15,15,51,Male,West
C7472,11,27,18,13,0.15,15,51,Female,West
C9845,8,21,21,9,0.15,15,59,Male,North
C10975,5,15,16,6,0.15,15,53,Female,North
C1880,5,15,17,6,0.15,15,52,Male,North
C6273,10,25,38,12,0.15,15,66,Male,West
C6720,11,27,16,13,0.15,15,59,Male,South
C8348,12,29,17,14,0.15,15,46,Female,West
C11054,12,29,20,14,0.15,15,56,Female,South
C8085,8,21,18,9,0.15,15,57,Female,South
C10966,7,19,14,8,0.15,15,48,Male,North
C3312,14,33,30,16,0.15,15,61,Female,South
C9503,13,31,18,15,0.15,15,67,Male,West
C6230,8,21,30,9,0.15,15,69,Male,South
C6356,10,25,37,12,0.15,15,56,Male,North
C10444,7,19,25,8,0.15,15,53,Female,North
C1095,11,27,21,13,0.15,15,67,Male,East
C9122,15,35,33,17,0.15,15,66,Female,East
C9956,2,9,18,2,0.15,15,57,Male,East
C9305,14,33,25,16,0.15,15,61,Female,East
C4157,3,11,18,3,0.15,15,56,Female,West
C2610,7,19,18,8,0.16,16,56,Male,North
C3990,10,25,25,12,0.16,16,59,Female,West
C9068,2,9,22,2,0.16,16,51,Female,South
C6217,8,21,18,9,0.16,16,52,Female,West
C7270,14,33,20,16,0.16,16,58,Female,East
C2072,9,23,18,10,0.16,16,57,Male,West
C7856,2,9,22,2,0.16,16,48,Female,South
C8964,3,11,16,3,0.16,16,51,Female,East
C3363,12,29,28,14,0.16,16,50,Female,West
C7086,12,29,27,14,0.16,16,68,Male,West
C2980,4,13,16,5,0.16,16,45,Female,West
C3040,6,17,13,7,0.16,16,54,Female,West
C4498,7,19,21,8,0.16,16,62,Female,South
C9276,15,35,27,17,0.16,16,51,Male,West
C3354,4,13,29,5,0.16,16,67,Male,South
C6769,7,19,25,8,0.16,16,54,Male,West
C10982,5,15,30,6,0.16,16,45,Male,North
C10812,10,25,25,12,0.16,16,50,Male,North
C3385,12,29,16,14,0.16,16,69,Female,South
C3330,13,31,14,15,0.16,16,54,Female,South
C3905,9,23,30,10,0.16,16,60,Female,North
C4012,6,17,30,7,0.16,16,57,Male,North
C1735,15,35,31,17,0.16,16,52,Female,North
C1585,12,29,25,14,0.16,16,62,Female,East
C4942,9,23,17,10,0.16,16,69,Male,West
C8149,4,13,22,5,0.16,16,66,Male,East
C8029,14,33,19,16,0.16,16,56,Female,West
C1455,5,15,33,6,0.16,16,65,Male,South
C7341,14,33,27,16,0.16,16,55,Female,West
C8333,7,19,24,8,0.16,16,55,Male,North
C9717,4,13,13,5,0.16,16,46,Male,South
C5526,13,31,33,15,0.16,16,59,Female,South
C3942,1,7,26,1,0.16,16,48,Male,West
C5159,15,35,29,17,0.16,16,65,Female,East
C5341,8,21,14,9,0.16,16,55,Female,West
C7390,15,35,35,17,0.16,16,50,Male,South
C8652,15,35,21,17,0.16,16,47,Female,West
C3131,4,13,35,5,0.16,16,56,Female,South
C5594,7,19,21,8,0.16,16,68,Male,West
C8305,14,33,19,16,0.16,16,45,Male,South
C2868,12,29,21,14,0.16,16,64,Female,West
C8692,15,35,14,17,0.16,16,65,Male,West
C7595,13,31,20,15,0.16,16,67,Female,East
C8681,12,29,18,14,0.16,16,56,Female,West
C7036,12,29,26,14,0.16,16,61,Male,North
C8470,1,7,20,1,0.16,16,70,Female,North
C1411,5,15,17,6,0.16,16,58,Female,East
C1632,14,33,29,16,0.16,16,63,Female,West
C9121,8,21,18,9,0.16,16,63,Male,West
C5012,3,11,24,3,0.16,16,48,Female,North
C1790,13,31,21,15,0.16,16,48,Male,West
C2507,8,21,38,9,0.16,16,53,Female,South
C9601,10,25,30,12,0.16,16,58,Male,West
C5058,8,21,25,9,0.16,16,64,Female,North
C3739,14,33,21,16,0.16,16,58,Female,North
C3838,1,7,24,1,0.16,16,59,Female,East
C8882,4,13,23,5,0.16,16,65,Female,West
C10563,8,21,34,9,0.16,16,64,Male,South
C8610,9,23,27,10,0.16,16,61,Female,South
C1982,6,17,20,7,0.16,16,65,Male,West
C9823,12,29,15,14,0.16,16,66,Female,West
C10082,3,11,28,3,0.16,16,58,Male,North
C10257,9,23,20,10,0.16,16,46,Female,North
C4425,11,27,23,13,0.16,16,56,Female,South
C10672,5,15,25,6,0.16,16,59,Male,North
C3753,6,17,15,7,0.16,16,46,Male,North
C5373,8,21,26,9,0.16,16,67,Male,West
C6244,13,31,17,15,0.16,16,50,Female,North
C7987,12,29,22,14,0.16,16,64,Female,South
C6222,9,23,21,10,0.16,16,50,Female,North
C8890,7,19,29,8,0.16,16,45,Female,North
C9971,10,25,29,12,0.16,16,51,Male,West
C4280,12,29,28,14,0.16,16,46,Male,West
C8224,13,31,11,15,0.16,16,54,Male,South
C10998,4,13,21,5,0.16,16,62,Male,West
C6108,6,17,24,7,0.16,16,64,Male,East
C2837,10,25,17,12,0.16,16,51,Female,West
C3410,3,11,33,3,0.16,16,68,Female,South
C10383,1,7,24,1,0.16,16,59,Female,West
C7193,12,29,33,14,0.16,16,59,Male,West
C1291,15,35,21,17,0.16,16,65,Female,South
C5469,4,13,32,5,0.16,16,50,Female,West
C6499,2,9,25,2,0.16,16,45,Male,North
C3694,4,13,23,5,0.16,16,69,Female,South
C3764,12,29,10,14,0.16,16,56,Female,South
C4660,8,21,13,9,0.16,16,58,Female,West
C5852,3,11,22,3,0.16,16,56,Male,South
C6892,12,29,34,14,0.16,16,50,Female,North
C10261,12,29,21,14,0.16,16,51,Male,West
C4994,6,17,23,7,0.16,16,45,Female,South
C2935,9,23,31,10,0.16,16,61,Female,North
C7402,2,9,21,2,0.16,16,68,Female,West
C7620,9,23,13,10,0.16,16,54,Male,North
C1191,14,33,37,16,0.16,16,51,Female,West
C1187,2,9,22,2,0.16,16,53,Male,South
C6333,13,31,27,15,0.16,16,45,Male,West
C10190,12,29,17,14,0.16,16,53,Female,West
C6799,2,9,16,2,0.16,16,64,Female,West
C5099,2,9,34,2,0.16,16,50,Male,North
C6531,9,23,30,10,0.16,16,49,Female,East
C1091,3,11,15,3,0.16,16,61,Female,West
C4087,8,21,20,9,0.16,16,63,Male,South
C1039,11,27,34,13,0.16,16,65,Female,North
C7725,7,19,16,8,0.16,16,54,Female,West
C1613,6,17,27,7,0.16,16,64,Male,West
C2162,4,13,27,5,0.16,16,63,Female,North
C2217,14,33,21,16,0.16,16,63,Male,South
C5059,5,15,36,6,0.16,16,59,Female,North
C9111,11,27,25,13,0.16,16,65,Male,North
C4797,10,25,19,12,0.16,16,57,Male,West
C4806,15,35,20,17,0.16,16,52,Male,South
C3130,10,25,19,12,0.16,16,66,Male,North
C9196,1,7,20,1,0.16,16,45,Male,West
C1223,9,23,20,10,0.16,16,67,Female,North
C1799,4,13,26,5,0.16,16,67,Male,East
C4931,8,21,23,9,0.16,16,58,Male,East
C7371,7,19,30,8,0.17,17,53,Female,West
C2964,5,15,21,6,0.17,17,50,Female,North
C6448,15,35,27,18,0.17,17,66,Male,South
C8795,10,25,20,12,0.17,17,54,Female,South
C8195,10,25,29,12,0.17,17,45,Male,West
C6515,10,25,26,12,0.17,17,54,Female,North
C8854,4,13,13,5,0.17,17,53,Male,West
C1863,9,23,16,11,0.17,17,46,Male,North
C4248,8,21,16,9,0.17,17,50,Female,East
C5365,10,25,29,12,0.17,17,48,Male,East
C1936,1,7,19,1,0.17,17,52,Male,West
C4159,3,11,11,4,0.17,17,64,Male,West
C1450,13,31,30,15,0.17,17,48,Female,South
C2798,3,11,20,4,0.17,17,62,Male,North
C6992,10,25,27,12,0.17,17,64,Male,South
C8816,14,33,28,16,0.17,17,49,Female,West
C7626,1,7,24,1,0.17,17,48,Male,South
C5005,8,21,29,9,0.17,17,45,Male,North
C8166,14,33,38,16,0.17,17,64,Female,West
C1612,15,35,20,18,0.17,17,49,Female,South
C6986,14,33,19,16,0.17,17,59,Female,East
C3875,9,23,32,11,0.17,17,60,Male,West
C4444,14,33,30,16,0.17,17,56,Female,South
C6432,1,7,19,1,0.17,17,49,Male,West
C8066,2,9,15,2,0.17,17,63,Male,North
C2920,2,9,21,2,0.17,17,54,Male,East
C3340,8,21,30,9,0.17,17,48,Male,West
C10827,5,15,23,6,0.17,17,56,Female,North
C2197,3,11,20,4,0.17,17,56,Female,West
C7551,4,13,14,5,0.17,17,65,Female,North
C1330,3,11,12,4,0.17,17,54,Male,West
C6052,11,27,31,13,0.17,17,45,Male,South
C4929,14,33,25,16,0.17,17,47,Female,West
C7552,11,27,24,13,0.17,17,50,Female,North
C3605,12,29,23,14,0.17,17,65,Female,North
C3224,8,21,30,9,0.17,17,52,Female,West
C3381,10,25,26,12,0.17,17,57,Male,North
C5077,3,11,34,4,0.17,17,58,Male,South
C7918,6,17,29,7,0.17,17,58,Female,North
C9689,15,35,20,18,0.17,17,67,Female,West
C2662,1,7,17,1,0.17,17,69,Male,South
C3930,1,7,28,1,0.17,17,55,Male,South
C6297,12,29,17,14,0.17,17,53,Male,South
C2326,5,15,28,6,0.17,17,58,Male,West
C4061,3,11,28,4,0.17,17,54,Female,South
C6916,7,19,35,8,0.17,17,49,Female,East
C8268,7,19,23,8,0.17,17,66,Male,West
C9133,1,7,15,1,0.17,17,48,Male,South
C9404,8,21,14,9,0.17,17,59,Male,West
C10828,3,11,19,4,0.17,17,58,Male,West
C5725,1,7,14,1,0.17,17,47,Female,South
C3254,8,21,21,9,0.17,17,48,Male,North
C2828,8,21,30,9,0.17,17,54,Female,West
C5353,12,29,24,14,0.17,17,46,Female,West
C1235,2,9,18,2,0.17,17,70,Female,North
C8996,7,19,36,8,0.17,17,58,Female,South
C1239,10,25,12,12,0.17,17,59,Male,West
C7535,15,35,31,18,0.17,17,70,Male,South
C7724,9,23,16,11,0.17,17,49,Male,West
C10924,2,9,25,2,0.17,17,70,Female,North
C3327,15,35,30,18,0.17,17,52,Female,South
C7699,3,11,12,4,0.17,17,46,Male,North
C6336,1,7,32,1,0.17,17,59,Male,West
C8983,2,9,31,2,0.17,17,70,Male,North
C3349,12,29,20,14,0.17,17,68,Male,South
C6343,15,35,21,18,0.17,17,66,Male,South
C7285,15,35,27,18,0.17,17,58,Female,North
C3619,11,27,17,13,0.17,17,57,Female,West
C6962,5,15,29,6,0.17,17,49,Female,North
C8477,1,7,24,1,0.17,17,57,Female,South
C8980,3,11,15,4,0.17,17,56,Female,North
C5046,8,21,27,9,0.17,17,47,Male,South
C4721,8,21,36,9,0.17,17,46,Female,South
C1720,6,17,14,7,0.17,17,48,Female,West
C3168,11,27,31,13,0.17,17,48,Female,West
C4008,13,31,22,15,0.17,17,65,Male,North
C9773,12,29,12,14,0.17,17,55,Female,West
C6615,4,13,25,5,0.17,17,57,Female,West
C2442,7,19,27,8,0.17,17,63,Male,West
C3178,8,21,27,9,0.17,17,63,Male,West
C7660,14,33,19,16,0.17,17,46,Male,North
C10605,12,29,16,14,0.17,17,49,Female,East
C3523,3,11,15,4,0.17,17,70,Female,West
C10889,14,33,18,16,0.17,17,48,Male,North
C3935,8,21,22,9,0.17,17,56,Female,West
C10677,14,33,23,16,0.17,17,59,Male,East
C4389,9,23,26,11,0.17,17,54,Female,West
C1882,12,29,35,14,0.17,17,57,Male,West
C8460,4,13,27,5,0.17,17,70,Female,North
C2434,8,21,20,9,0.17,17,67,Male,South
C4971,13,31,19,15,0.17,17,55,Female,West
C8116,14,33,18,16,0.17,17,55,Male,West
C5492,5,15,22,6,0.17,17,69,Female,West
C10011,1,7,27,1,0.17,17,55,Female,West
C4906,13,31,25,15,0.18,18,61,Male,East
C8156,2,9,27,2,0.18,18,59,Female,East
C10406,13,31,17,15,0.18,18,54,Female,East
C3849,6,17,23,7,0.18,18,48,Male,West
C9654,1,7,13,1,0.18,18,57,Female,West
C10263,6,17,27,7,0.18,18,58,Female,South
C10586,3,11,15,4,0.18,18,58,Female,South
C8660,12,29,29,14,0.18,18,63,Male,North
C8420,7,19,19,8,0.18,18,45,Male,West
C1908,4,13,18,5,0.18,18,45,Female,South
C3048,14,33,17,17,0.18,18,46,Female,West
C9145,10,25,32,12,0.18,18,64,Male,North
C9851,10,25,22,12,0.18,18,63,Female,South
C8072,2,9,20,2,0.18,18,58,Male,West
C1134,14,33,32,17,0.18,18,48,Male,South
C1562,15,35,19,18,0.18,18,69,Female,South
C2071,4,13,12,5,0.18,18,52,Female,South
C5651,13,31,28,15,0.18,18,59,Male,West
C10795,11,27,16,13,0.18,18,46,Female,West
C10146,14,33,17,17,0.18,18,60,Female,West
C9436,1,7,36,1,0.18,18,57,Male,South
C4216,10,25,20,12,0.18,18,54,Male,West
C10667,2,9,21,2,0.18,18,46,Male,West
C7967,6,17,22,7,0.18,18,64,Male,North
C8119,10,25,21,12,0.18,18,52,Male,South
C9034,3,11,21,4,0.18,18,57,Female,West
C9078,4,13,20,5,0.18,18,54,Female,South
C9716,15,35,16,18,0.18,18,64,Male,West
C2645,15,35,17,18,0.18,18,63,Female,North
C10269,1,7,31,1,0.18,18,65,Male,West
C10915,13,31,23,15,0.18,18,49,Male,South
C10374,14,33,15,17,0.18,18,58,Female,North
C11002,5,15,15,6,0.18,18,58,Female,North
C7372,4,13,24,5,0.18,18,55,Male,West
C6452,13,31,15,15,0.18,18,59,Female,North
C9766,1,7,19,1,0.18,18,58,Male,South
C9029,12,29,19,14,0.18,18,62,Female,West
C3587,8,21,15,9,0.18,18,49,Male,North
C10027,14,33,34,17,0.18,18,55,Female,West
C10721,14,33,21,17,0.18,18,54,Male,South
C5406,11,27,13,13,0.18,18,66,Female,North
C9575,11,27,28,13,0.18,18,56,Female,West
C4273,5,15,25,6,0.18,18,47,Female,West
C4501,8,21,26,9,0.18,18,64,Female,South
C6685,6,17,12,7,0.18,18,65,Female,West
C7283,3,11,22,4,0.18,18,60,Female,West
C1956,11,27,13,13,0.18,18,50,Female,West
C5493,8,21,24,9,0.18,18,64,Female,East
C10104,12,29,16,14,0.18,18,60,Male,West
C5133,4,13,25,5,0.18,18,59,Female,North
C7544,8,21,26,9,0.18,18,46,Female,East
C1432,13,31,25,15,0.18,18,48,Male,East
C7667,3,11,15,4,0.18,18,69,Male,West
C1760,7,19,22,8,0.18,18,70,Female,South
C10722,9,23,29,11,0.18,18,66,Female,South
C6715,7,19,29,8,0.18,18,53,Female,South
C5456,11,27,20,13,0.18,18,47,Male,South
C3484,11,27,35,13,0.18,18,57,Male,West
C8148,1,7,28,1,0.18,18,58,Male,South
C5804,11,27,17,13,0.18,18,69,Female,West
C5987,2,9,22,2,0.18,18,58,Female,North
C9396,1,7,22,1,0.18,18,53,Female,East
C10210,9,23,19,11,0.18,18,61,Female,East
C9793,4,13,19,5,0.18,18,53,Male,East
C6466,5,15,23,6,0.18,18,53,Male,West
C10595,7,19,21,8,0.18,18,63,Male,West
C2228,11,27,29,13,0.18,18,50,Female,South
C2448,10,25,19,12,0.18,18,63,Female,West
C8931,9,23,17,11,0.18,18,55,Female,South
C4688,7,19,30,8,0.18,18,67,Female,West
C10129,10,25,19,12,0.18,18,58,Female,South
C4602,2,9,24,2,0.18,18,50,Female,West
C3710,7,19,39,8,0.18,18,64,Female,North
C4589,7,19,26,8,0.18,18,49,Male,South
C5562,12,29,12,14,0.18,18,59,Female,South
C6193,10,25,16,12,0.18,18,63,Male,West
C7142,6,17,25,7,0.18,18,67,Male,West
C2910,2,9,33,2,0.18,18,47,Female,South
C2982,6,17,14,7,0.18,18,56,Male,North
C4252,10,25,34,12,0.18,18,68,Female,North
C3854,10,25,22,12,0.18,18,57,Male,West
C1759,10,25,16,12,0.18,18,51,Female,South
C7950,4,13,25,5,0.18,18,46,Male,South
C10850,5,15,16,6,0.18,18,63,Male,North
C2417,4,13,29,5,0.18,18,60,Male,North
C5885,2,9,18,2,0.18,18,63,Female,West
C2304,2,9,17,2,0.18,18,60,Male,North
C7548,4,13,26,5,0.18,18,51,Female,North
C10157,4,13,22,5,0.18,18,61,Female,North
C4217,15,35,33,18,0.18,18,61,Female,West
C9732,15,35,29,18,0.18,18,45,Female,South
C1238,2,9,17,2,0.18,18,45,Male,West
C7235,11,27,20,13,0.18,18,62,Female,South
C5714,6,17,13,7,0.18,18,58,Female,South
C7450,14,33,17,17,0.18,18,63,Male,North
C2338,8,21,22,9,0.18,18,68,Male,West
C3918,12,29,31,14,0.18,18,46,Female,North
C4646,2,9,18,2,0.18,18,70,Male,West
C7594,2,9,15,2,0.18,18,66,Male,North
C3853,3,11,18,4,0.18,18,61,Female,North
C6310,6,17,32,7,0.18,18,47,Female,East
C6652,14,33,29,17,0.18,18,60,Male,West
C4835,6,17,17,7,0.19,19,61,Male,South
C7698,8,21,22,10,0.19,19,66,Male,West
C1484,4,13,31,5,0.19,19,60,Female,South
C4123,7,19,29,8,0.19,19,62,Male,North
C10089,3,11,24,4,0.19,19,62,Male,North
C1053,2,9,30,2,0.19,19,45,Female,North
C5057,3,11,22,4,0.19,19,47,Male,West
C6075,8,21,27,10,0.19,19,47,Male,North
C10021,8,21,25,10,0.19,19,64,Male,West
C10652,9,23,21,11,0.19,19,47,Female,South
C1092,15,35,13,18,0.19,19,50,Female,South
C9418,15,35,13,18,0.19,19,68,Male,West
C8671,15,35,28,18,0.19,19,62,Female,East
C3244,7,19,33,8,0.19,19,67,Female,West
C6104,4,13,16,5,0.19,19,66,Male,South
C9589,13,31,14,15,0.19,19,67,Female,West
C9695,11,27,22,13,0.19,19,53,Male,North
C11020,13,31,33,15,0.19,19,63,Female,South
C7732,13,31,22,15,0.19,19,59,Female,West
C10469,15,35,19,18,0.19,19,68,Female,South
C1258,3,11,20,4,0.19,19,65,Male,North
C10716,5,15,18,6,0.19,19,69,Female,East
C6687,6,17,32,7,0.19,19,55,Female,East
C1939,7,19,21,8,0.19,19,49,Female,West
C6729,2,9,16,2,0.19,19,67,Male,North
C10098,8,21,19,10,0.19,19,65,Female,South
C7215,6,17,20,7,0.19,19,70,Male,West
C8206,8,21,35,10,0.19,19,58,Female,North
C5892,14,33,24,17,0.19,19,66,Female,West
C8520,7,19,15,8,0.19,19,58,Male,West
C2023,6,17,18,7,0.19,19,65,Male,West
C3388,15,35,12,18,0.19,19,68,Male,North
C4838,6,17,20,7,0.19,19,69,Female,South
C1668,8,21,14,10,0.19,19,57,Female,West
C8594,1,7,14,1,0.19,19,46,Female,South
C8817,4,13,29,5,0.19,19,59,Male,North
C8792,9,23,26,11,0.19,19,46,Male,South
C5358,12,29,31,14,0.19,19,62,Female,North
C3687,3,11,20,4,0.19,19,64,Male,North
C1569,7,19,19,8,0.19,19,63,Male,West
C3372,6,17,16,7,0.19,19,56,Female,West
C10505,7,19,22,8,0.19,19,47,Female,North
C3454,12,29,34,14,0.19,19,60,Female,South
C2327,13,31,29,15,0.19,19,50,Male,South
C4897,2,9,13,2,0.19,19,47,Female,West
C3357,11,27,20,13,0.19,19,61,Male,North
C10447,13,31,22,15,0.19,19,61,Male,South
C10837,10,25,35,12,0.19,19,70,Female,East
C8043,14,33,21,17,0.19,19,70,Male,East
C3596,2,9,32,2,0.19,19,60,Female,West
C7069,5,15,23,6,0.19,19,70,Male,North
C10334,6,17,21,7,0.19,19,53,Female,North
C4962,4,13,33,5,0.19,19,65,Male,South
C8059,12,29,13,14,0.19,19,69,Female,West
C10078,14,33,15,17,0.19,19,58,Male,North
C7647,5,15,16,6,0.19,19,63,Female,West
C8310,10,25,18,12,0.19,19,54,Male,South
C5794,1,7,25,1,0.19,19,49,Male,North
C7896,10,25,31,12,0.19,19,69,Male,South
C10868,15,35,18,18,0.19,19,59,Male,West
C6974,12,29,33,14,0.19,19,66,Female,North
C8014,2,9,11,2,0.19,19,45,Male,West
C10105,3,11,40,4,0.19,19,51,Female,North
C2230,3,11,28,4,0.19,19,66,Female,East
C5190,6,17,15,7,0.19,19,63,Female,West
C6696,11,27,17,13,0.19,19,69,Female,North
C7183,11,27,24,13,0.19,19,60,Female,South
C9441,4,13,26,5,0.19,19,68,Female,North
C1496,3,11,15,4,0.19,19,63,Male,West
C2407,7,19,23,8,0.19,19,47,Female,East
C7961,1,7,25,1,0.19,19,45,Male,West
C10509,7,19,16,8,0.19,19,58,Female,South
C6530,5,15,22,6,0.19,19,65,Female,West
C8843,8,21,13,10,0.19,19,62,Female,West
C9837,14,33,10,17,0.19,19,45,Female,North
C10254,10,25,23,12,0.19,19,63,Male,West
C5972,11,27,31,13,0.19,19,61,Female,West
C2384,8,21,18,10,0.19,19,49,Female,East
C3439,2,9,32,2,0.19,19,65,Female,West
C6520,12,29,30,14,0.19,19,60,Male,South
C2843,6,17,19,7,0.19,19,66,Male,West
C4911,14,33,26,17,0.19,19,51,Male,West
C8429,13,31,30,15,0.19,19,63,Male,North
C10267,7,19,25,8,0.19,19,53,Male,West
C1229,4,13,39,5,0.19,19,51,Female,North
C5984,2,9,24,2,0.19,19,61,Male,North
C8684,13,31,22,15,0.19,19,70,Male,North
C11063,10,25,14,12,0.19,19,70,Male,West
C2247,11,27,20,13,0.19,19,48,Female,North
C4495,9,23,31,11,0.19,19,53,Male,North
C3517,11,27,23,13,0.19,19,46,Female,North
C7981,8,21,17,10,0.19,19,57,Female,North
C6742,1,7,18,1,0.19,19,62,Female,West
C2898,3,11,17,4,0.19,19,60,Female,North
C1702,8,21,18,10,0.19,19,57,Female,West
C2080,11,27,15,13,0.19,19,47,Male,North
C1967,11,27,19,13,0.19,19,70,Female,North
C3069,14,33,39,17,0.19,19,67,Female,West
C1999,10,25,23,12,0.19,19,58,Male,West
C7610,8,21,25,10,0.19,19,63,Male,West
C8045,7,19,19,8,0.19,19,65,Male,North
C8033,15,35,23,18,0.19,19,69,Male,West
C4399,12,29,23,14,0.19,19,45,Male,West
C6747,7,19,18,8,0.19,19,65,Male,South
C2571,12,29,20,14,0.19,19,69,Female,North
C6900,2,9,15,2,0.19,19,67,Female,South
C9987,2,9,25,2,0.19,19,65,Female,West
C8543,15,35,23,18,0.19,19,51,Female,North
C11006,10,25,21,12,0.19,19,49,Female,West
